IYEAR,NAME,DATETIME,LATITUDE,LONGITUDE,COMMODITY_SUBTYPE,FATAL,INJURE
2015,MID - VALLEY PIPELINE CO,42013.32847,40.70825,-84.12206,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42012.53472,28.949113,-95.430507,,,
2015,PHILLIPS 66 COMPANY - SWEENY REFINERY,42011.67708,29.069927,-95.716402,OTHER,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42010.50694,35.940253,-96.747933,,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42010.47917,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2015,"PLAINS PIPELINE, L.P.",42009.56458,28.525786,-99.222804,,,
2015,PLANTATION PIPE LINE CO,42009.36111,33.287449,-86.83171,GASOLINE (NON-ETHANOL),,
2015,"PLAINS PIPELINE, L.P.",42005.53125,32.011423,-102.012891,,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,42003.67083,27.79952,-97.5645,OTHER HVL,,
2014,EXXONMOBIL PIPELINE CO,42003.5,29.615889,-96.344667,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",42000.15278,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,MARATHON PIPE LINE LLC,41998.37292,39.6854,-87.23644,GASOLINE (NON-ETHANOL),,
2014,WILLIAMS FIELD SERVICES,41997.90903,40.262706,-80.264106,OTHER HVL,,
2014,MARATHON PIPE LINE LLC,41996.85417,30.016724,-90.853104,,,
2014,"MAGELLAN TERMINALS HOLDINGS, LP",41995.89583,35.92612,-96.7459,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41994.16667,39.84541,-104.91319,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",41991.59375,32.782428,-103.960045,,,
2014,"KOCH PIPELINE COMPANY, L.P.",41991.45694,47.303798,-95.187438,,,
2014,"PLAINS PIPELINE, L.P.",41990.5625,42.851147,-106.357092,,,
2014,"BUCKEYE PARTNERS, LP",41990.40278,41.643229,-87.467121,GASOLINE (NON-ETHANOL),,
2014,EXXONMOBIL PIPELINE CO,41988.54167,29.579031,-96.076544,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",41986.67083,40.162536,-101.529805,,,
2014,WYOMING PIPELINE COMPANY,41984.41667,43.66693333,-105.0670667,,,
2014,"BUCKEYE PARTNERS, LP",41984.41319,41.644934,-87.47608,OTHER HVL,,
2014,"PLAINS PIPELINE, L.P.",41984.36458,28.526987,-99.223782,,,
2014,PLANTATION PIPE LINE CO,41984.28472,34.545017,-82.50691,GASOLINE (NON-ETHANOL),,
2014,COLONIAL PIPELINE CO,41983.62083,33.85623,-84.63053,GASOLINE (NON-ETHANOL),,
2014,"BUCKEYE PARTNERS, LP",41983.59167,40.697537,-84.127225,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41983.01389,35.646475,-119.955655,,,
2014,"SFPP, LP",41982.38194,38.003663,-122.056224,GASOLINE (NON-ETHANOL),,
2014,KINDER MORGAN COCHIN LLC,41982.01528,46.370782,-97.467557,OTHER,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41981.75,32.000452,-102.26999,,,
2014,PLANTATION PIPE LINE CO,41981.67222,34.544428,-82.507594,GASOLINE (NON-ETHANOL),,
2014,CENTURION PIPELINE L.P.,41981.53611,32.15603,-102.16955,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41981.39583,45.97528,-86.24556,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41980.77986,29.76621,-95.012446,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,KINDER MORGAN CO2 CO. LP,41979.21944,31.1158,-102.2931,,,
2014,PHILLIPS 66 PIPELINE LLC,41979.11111,29.717845,-95.178373,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,KINDER MORGAN COCHIN LLC,41978.50208,41.01816,-88.015049,OTHER,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41976.36458,46.69354,-92.049,,,
2014,"PLAINS PIPELINE, L.P.",41975.76111,44.94151,-108.8267,,,
2014,"ONEOK NGL PIPELINE, LLC",41973.60417,34.462837,-97.688497,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,"PLAINS PIPELINE, L.P.",41973.31181,42.23326,-104.68633,,,
2014,"PLAINS PIPELINE, L.P.",41969.91667,32.99344,-102.78992,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41969.43542,29.760156,-96.148478,,,
2014,EXPLORER PIPELINE CO,41968.92153,35.97916323,-96.00824525,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"WESTERN REFINING PIPELINE, LLC",41968.39583,36.487768,-108.129948,,,
2014,"BUCKEYE PARTNERS, LP",41967.41597,40.697537,-84.127225,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,BUTTE PIPELINE CO,41967.30556,46.38995,-104.452,,,
2014,"BUCKEYE PARTNERS, LP",41963.375,40.536111,-74.256944,GASOLINE (NON-ETHANOL),,
2014,"MAGELLAN PIPELINE COMPANY, LP",41962.64583,36.41801,-97.81118,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,SUNOCO PIPELINE L.P.,41962.625,32.53403,-94.84332,,,
2014,"PLAINS MARKETING, L.P.",41961.48958,35.936666,-96.745218,,,
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,41961.39722,29.066613,-97.368731,,,
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",41960.55972,40.701149,-103.181597,,,
2014,"WESTERN REFINING PIPELINE, LLC",41960.39167,36.48794,-108.16955,,,
2014,CENTRAL FLORIDA PIPELINE CORP,41959.35069,28.422698,-81.370474,GASOLINE (NON-ETHANOL),,
2014,"SHELL PIPELINE CO., L.P.",41956.57986,35.26177777,-119.0744917,,,
2014,"PLAINS PIPELINE, L.P.",41956.29167,34.48407,-97.547686,,,
2014,EXPLORER PIPELINE CO,41955.66806,30.878502,-96.542335,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,ENTERPRISE CRUDE PIPELINE LLC,41955.66667,32.02424,-102.013347,,,
2014,CALNEV PIPELINE CO,41955.32222,35.276957,-116.021774,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,CRIMSON PIPELINE L.P.,41955.29583,33.806106,-118.158872,,,
2014,OLYMPIC PIPE LINE COMPANY,41953.73125,48.455641,-122.390712,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"CALUMET MONTANA REFINING, LLC",41953.69792,47.52353,-111.29504,,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41953.47847,41.642669,-91.284455,OTHER HVL,,
2014,"PLAINS PIPELINE, L.P.",41951.22222,28.33034,-99.70332,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41950.3,41.63611,-88.04639,,,
2014,SUNOCO PIPELINE L.P.,41947.28472,32.11457,-94.96274,,,
2014,MARATHON PIPE LINE LLC,41946.82986,37.86364,-85.71544,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41946.54722,33.057483,-98.67571,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41944.70833,41.51556,-87.44861,,,
2014,SUNOCO PIPELINE L.P.,41944.65625,36.04031,-97.91048,,,
2014,ROSE ROCK MIDSTREAM L.P.,41940.13958,35.982628,-96.764171,,,
2014,"BLUE RACER MIDSTREAM, LLC",41940.13542,39.784839,-80.96325,OTHER HVL,,
2014,KINDER MORGAN CO2 CO. LP,41939.83611,32.75828,-100.96146,,,
2014,PHILLIPS 66 PIPELINE LLC,41937.37708,36.472798,-102.268817,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,COLONIAL PIPELINE CO,41936.58333,30.16968,-93.33548,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41936.23264,37.14269,-107.78608,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,COLONIAL PIPELINE CO,41935.60972,30.718259,-91.278117,OTHER,,
2014,WYOMING PIPELINE COMPANY,41935.37847,43.31996,-104.32384,,,
2014,COLONIAL PIPELINE CO,41934.375,30.05012,-93.7743,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,ENTERPRISE CRUDE PIPELINE LLC,41933.53125,31.656494,-102.24815,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41933.3125,38.88162,-94.74517,GASOLINE (NON-ETHANOL),,
2014,SUNOCO PIPELINE L.P.,41930.53889,30.18148,-94.42918,,,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41930.18056,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,WYOMING PIPELINE COMPANY,41926.45833,43.78774166,-104.4168417,,,
2014,MID - VALLEY PIPELINE CO,41925.33333,32.652787,-93.981854,,,
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,41924.49861,29.066379,-97.369206,OTHER,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41923.375,32.02424,-102.013347,,,
2014,CHEVRON PETROCHEMICAL PIPELINE LLC,41922.52083,30.0503,-93.721048,OTHER HVL,,
2014,SUNOCO PIPELINE L.P.,41921.58333,34.87656,-97.79842,,,
2014,PHILLIPS 66 PIPELINE LLC,41920.31597,41.782605,-107.116503,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,WYOMING PIPELINE COMPANY,41920.29167,43.787925,-104.4171139,,,
2014,"SFPP, LP",41918.96528,37.69212,-122.3997,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41918.70069,30.19156,-95.35386,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41918.5625,47.12312,-96.94799,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41918.07153,31.950527,-102.603994,,,
2014,DCP MIDSTREAM,41915.09375,29.08966,-96.62664,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41914.70833,29.72979,-95.22212,GASOLINE (NON-ETHANOL),,
2014,"KOCH PIPELINE COMPANY, L.P.",41914.6625,27.770422,-97.54975,,,
2014,WYOMING PIPELINE COMPANY,41914.5,43.78306944,-104.4072833,,,
2014,ENBRIDGE STORAGE (CUSHING) L.L.C.,41914.36736,35.94373,-96.76142,,,
2014,"KOCH PIPELINE COMPANY, L.P.",41912.66111,27.783128,-97.825896,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41912.28889,33.29701,-97.956493,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41911.35764,41.55556,-87.88528,,,
2014,"JP ENERGY MARKETING, LLC",41910.77083,34.5530703,-97.403032,,,
2014,"BUCKEYE PARTNERS, LP",41908.66667,40.612444,-74.241097,GASOLINE (NON-ETHANOL),,
2014,COLONIAL PIPELINE CO,41908.66667,30.528877,-91.746807,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41908.47917,37.12897,-97.051558,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,"WHITE CLIFFS PIPELINE, LLC",41908.30208,40.21421,-104.60538,,,
2014,DAKOTA GASIFICATION COMPANY,41907.6875,48.2351,-102.5404,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41907.64722,33.29701,-97.956493,,,
2014,"PLAINS PIPELINE, L.P.",41907.54167,32.56757,-100.96222,,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41907.44653,35.134147,-91.242388,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,"KOCH PIPELINE COMPANY, L.P.",41907.38542,45.206089,-93.099272,,,
2014,SUNOCO PIPELINE L.P.,41907.37222,41.62263,-83.48667,OTHER HVL,,
2014,EXXONMOBIL PIPELINE CO,41906.41667,29.56687,-98.12972,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,PHILLIPS 66 PIPELINE LLC,41906.13611,35.265278,-101.890833,GASOLINE (NON-ETHANOL),,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41902.89583,32.775858,-102.960055,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41900.73333,35.13221,-91.59935,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41899.53819,37.976654,-122.322127,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,CHEVRON U.S.A. INC,41898.53125,29.105684,-90.192503,,,
2014,EXXONMOBIL OIL CORP - WEST COAST,41896.50694,35.435057,-119.68223,,,
2014,"SFPP, LP",41896.27083,38.003663,-122.056224,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"MAGELLAN AMMONIA PIPELINE, L.P.",41895.59028,37.08136,-97.85246,ANHYDROUS AMMONIA,,
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,41894.8125,28.928655,-97.786325,OTHER,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41893.76389,29.760156,-96.148478,,,
2014,"KOCH PIPELINE COMPANY, L.P.",41892.60417,47.68412,-95.41216,,,
2014,KINDER MORGAN WINK PIPELINE LP,41892.46875,31.8015,-103.79673,,,
2014,"PLAINS PIPELINE, L.P.",41890.58333,42.308627,-107.8725,,,
2014,BELLE FOURCHE PIPELINE CO,41887.85417,42.225543,-104.694563,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41887.37847,28.94921,-95.429876,,,
2014,"ONEOK NGL PIPELINE, LLC",41886.47917,35.347873,-98.091935,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,ROSE ROCK MIDSTREAM L.P.,41886.42361,37.08543,-97.3445,,,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41886.27778,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41885.16181,40.58061,-74.2147,GASOLINE (NON-ETHANOL),,
2014,BUTTE PIPELINE CO,41883.33333,45.15209388,-104.7148125,,,
2014,"FIELDWOOD ENERGY, LLC",41883.33333,29.25694,-89.96583,,,
2014,"PLAINS PIPELINE, L.P.",41883.29861,32.081519,-103.180924,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41883.29861,33.923171,-97.720683,,,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41882.64931,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",41882.59375,40.654111,-103.03132,,,
2014,"BUCKEYE PARTNERS, LP",41881.60417,40.563565,-74.245512,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"BP PIPELINES (ALASKA), INC",41880.82292,70.261265,-148.611844,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41880.76875,29.34525,-94.935183,,,
2014,ROSE ROCK MIDSTREAM L.P.,41880.52431,37.67502,-98.44337,,,
2014,"MAGELLAN TERMINALS HOLDINGS, LP",41880.45833,35.94745,-96.74214,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41879.37569,28.949448,-95.430748,,,
2014,WYOMING PIPELINE COMPANY,41877.58333,43.38106666,-104.3180472,,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41877.57292,28.69666,-96.55023,OTHER HVL,,
2014,"ONEOK NGL PIPELINE, LLC",41876.875,36.773611,-97.756389,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,COLONIAL PIPELINE CO,41876.45833,30.30467,-92.82545,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41873.54167,35.943703,-96.754623,,,
2014,PLANTATION PIPE LINE CO,41872.87847,33.286639,-86.74691,GASOLINE (NON-ETHANOL),,
2014,"BUCKEYE PARTNERS, LP",41872.78472,40.697155,-84.126641,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,"MAGELLAN TERMINALS HOLDINGS, LP",41872.39583,29.79114,-95.27918,,,
2014,"BUCKEYE PARTNERS, LP",41871.35417,40.609186,-74.239401,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,SUNOCO PIPELINE L.P.,41870.41667,29.99447,-93.99172,,,
2014,"MAGELLAN TERMINALS HOLDINGS, LP",41869.39583,27.80859,-97.43599,OTHER,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41869.26042,46.683889,-92.054722,,,
2014,LOOP LLC,41868.70833,29.119939,-90.132573,,,
2014,"MAGELLAN AMMONIA PIPELINE, L.P.",41865.45833,37.1647,-97.87432,ANHYDROUS AMMONIA,,
2014,SINCLAIR TRANSPORTATION COMPANY,41864.66736,42.557406,-107.007911,,,
2014,MOBIL  PIPE  LINE COMPANY,41862.375,38.77706,-89.08485,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41861.78125,47.68889,-95.41222,,,
2014,ROSE ROCK MIDSTREAM L.P.,41860.63542,38.332983,-98.184795,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41860.33333,31.81685,-106.20994,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"EXPRESS HOLDINGS (USA), LLC",41858.82569,41.890476,104.263399,,,
2014,CENTRAL FLORIDA PIPELINE CORP,41858.70347,28.422698,-81.370474,GASOLINE (NON-ETHANOL),,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41858.58333,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,EXPLORER PIPELINE CO,41858.42014,35.97916323,-96.00824525,GASOLINE (NON-ETHANOL),,
2014,NORTH DAKOTA PIPELINE COMPANY LLC,41857.58472,47.97958,-103.6615,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41857.5625,32.02424,-102.013347,,,
2014,MARATHON PIPE LINE LLC,41853.70833,30.01177,-90.857704,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41853.48611,41.93695,-87.89361,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41852.74306,36.472798,-102.268817,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41851.64583,29.765783,-95.011627,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,MOBIL PACIFIC PIPELINE CO,41848.06944,33.7697415,-118.2093535,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41847.47917,32.650231,-103.138898,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41846.41667,32.652052,-103.13993,,,
2014,"WHITE CLIFFS PIPELINE, LLC",41846.21458,39.04758,-101.73915,,,
2014,"MAGELLAN TERMINALS HOLDINGS, LP",41846.00694,29.752401,-95.207068,OTHER,,
2014,"ONEOK NGL PIPELINE, LLC",41845.78125,30.737681,-95.340804,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,"BUCKEYE PARTNERS, LP",41845.76042,39.846349,-75.459406,,,
2014,CHEVRON MIDSTREAM PIPELINES LLC,41845.70833,29.976335,-90.469736,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,MARATHON PIPE LINE LLC,41845.39514,39.96675,-83.110839,GASOLINE (NON-ETHANOL),,
2014,TC OIL PIPELINE OPERATIONS INC,41844.66319,29.991106,-93.993675,,,
2014,"PLAINS PIPELINE, L.P.",41843.89583,33.86343,-118.16467,,,
2014,"PLAINS PIPELINE, L.P.",41843.65139,40.831354,-111.91978,,,
2014,"SHELL PIPELINE CO., L.P.",41843.55278,27.87527711,-91.9863888,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41842.5625,37.80225,-96.87537,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,COLONIAL PIPELINE CO,41842.31944,29.97507,-94.05649,GASOLINE (NON-ETHANOL),,
2014,WILLIAMS FIELD SERVICES,41841.58681,40.34117,-104.424018,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,OLYMPIC PIPE LINE COMPANY,41840.33472,47.458331,-122.22436,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,CENTURION PIPELINE L.P.,41839.60278,32.86467,-102.914893,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41835.64583,32.53151,-100.85003,,,
2014,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",41833.83681,41.126883,-104.791108,,,
2014,ENTERPRISE CRUDE PIPELINE LLC,41833.76042,32.650336,-103.139479,,,
2014,EXPLORER PIPELINE CO,41831.48194,41.60766736,-87.43874523,GASOLINE (NON-ETHANOL),,
2014,ROSE ROCK MIDSTREAM L.P.,41830.29167,36.55711482,-97.29606047,,,
2014,"PLAINS PIPELINE, L.P.",41830.0625,32.53193,-100.83051,,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41828.76389,41.410372,-88.373137,OTHER HVL,,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41828.75694,40.58547,-74.21357,GASOLINE (NON-ETHANOL),,
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",41828.65625,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2014,"PLAINS PIPELINE, L.P.",41827.67708,35.231666,-119.434622,,,
2014,TESORO SOCAL PIPELINE COMPANY LLC,41824.02083,33.803335,-118.254678,,,
2014,"PLAINS PIPELINE, L.P.",41823.17361,31.66159,-102.20698,,,
2014,"MAGELLAN AMMONIA PIPELINE, L.P.",41821.65972,36.38322,-97.60424,ANHYDROUS AMMONIA,,
2014,"CHAPARRAL ENERGY, LLC",41821.40903,35.983,-101.409,,,
2014,HOUSTON REFINING LP.,41820.58333,29.705972,-95.237834,,,
2014,KINDER MORGAN COCHIN LLC,41820.40694,44.803407,-94.835427,OTHER,,
2014,COLONIAL PIPELINE CO,41820.29167,30.71133,-91.28204,GASOLINE (NON-ETHANOL),,
2014,MARATHON PIPE LINE LLC,41819.20833,38.792939,-89.085639,,,
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41818.87014,42.05679,-88.49732,,,
2014,VALERO REFINING COMPANY - CALIFORNIA,41815.34375,38.061436,-122.134392,,,
2014,PHILLIPS 66 PIPELINE LLC,41814.39236,35.719298,-101.353026,GASOLINE (NON-ETHANOL),,
2014,FREEPORT-MCMORAN OIL & GAS,41814.34028,34.0577675,-118.360143,,,
2014,"BKEP PIPELINE, LLC",41814.27083,35.947714,-96.754536,,,
2014,DCP MIDSTREAM,41813.17361,31.553051,-104.11549,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2014,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,41811.4375,38.045747,-122.244843,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"SFPP, LP",41811.27778,38.003663,-122.056224,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"BUCKEYE PARTNERS, LP",41810.34514,39.12071,-94.44495,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,COLONIAL PIPELINE CO,41810.12153,29.69581,-89.97761,GASOLINE (NON-ETHANOL),,
2014,COLONIAL PIPELINE CO,41808.82986,31.64875,-89.51924,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,WYOMING PIPELINE COMPANY,41808.41667,43.787975,-104.4166833,,,
2014,"MAGELLAN AMMONIA PIPELINE, L.P.",41808.20486,38.26485,-97.8667,ANHYDROUS AMMONIA,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41807.375,38.50252,-94.86919,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,PHILLIPS 66 PIPELINE LLC,41804.29722,47.582395,-115.300693,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"KOCH PIPELINE COMPANY, L.P.",41801.47153,26.650465,-98.460842,,,
2014,JAYHAWK PIPELINE LLC,41799.48681,37.139844,-100.569479,,,
2014,"SHELL PIPELINE CO., L.P.",41798.73958,35.444988,-119.0425888,,,
2014,MARATHON PIPE LINE LLC,41795.08333,37.7766173,-87.073657,,,
2014,MARATHON PIPE LINE LLC,41794.55139,37.7766173,-87.073657,,,
2014,"SHELL PIPELINE CO., L.P.",41790.42708,30.0065888,-90.4014277,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41788.5625,44.85338,-92.99561,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,MARATHON PIPE LINE LLC,41787.79167,30.01177,-90.857704,,,
2014,BP PIPELINE (NORTH AMERICA) INC.,41787.64583,38.617704,-94.498427,,,
2014,COLONIAL PIPELINE CO,41787.60764,36.07076,-79.93915,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"SHELL PIPELINE CO., L.P.",41787.375,30.0058083,-90.8609222,,,
2014,"GENESIS PIPELINE TEXAS, L.P.",41786.375,29.52225,-95.108347,,,
2014,MOBIL  PIPE  LINE COMPANY,41785.76736,34.94194,-92.45555,,,
2014,"PLAINS PIPELINE, L.P.",41784.34722,32.017924,-102.026822,,,
2014,CHEVRON PIPE LINE CO,41783.72708,35.28036,-119.42238,,,
2014,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",41783.48889,31.968284,-102.07291,GASOLINE (NON-ETHANOL),,
2014,CHEMOIL TERMINALS CORP.,41781.74306,33.806917,-118.227056,OTHER,,
2014,ENTERPRISE PRODUCTS OPERATING LLC,41780.40486,29.76673,-95.01269,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,EXPLORER PIPELINE CO,41779.57569,29.906433,-94.149808,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"PLAINS PIPELINE, L.P.",41779.52639,41.686997,-107.98125,,,
2014,SUNOCO PIPELINE L.P.,41779.39583,31.4396,-98.14535,,,
2014,WYOMING PIPELINE COMPANY,41778.40972,43.37233,-104.26353,,,
2014,"GENESIS PIPELINE USA, L.P.",41777.5625,30.47832,-91.21973,,,
2014,"MAGELLAN PIPELINE COMPANY, LP",41777.40972,39.13839,-94.60294,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2014,"PLAINS PIPELINE, L.P.",41774.00903,34.146191,-118.272341,,,
2014,EXPLORER PIPELINE CO,41773.33333,36.64234919,-94.9731575,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2014,"PLAINS PIPELINE, L.P.",41772.54167,34.478859,-120.014772,,,
2014,"PLAINS PIPELINE, L.P.",41772.24306,31.819742,-88.903921,,,
2014,PLANTATION PIPE LINE CO,41771.55417,34.481971,-82.60639,GASOLINE (NON-ETHANOL),,
2014,"GEL OFFSHORE PIPELINE, LLC",41771.26111,28.260372,-92.250136,,,
